* c:\users\theje\esim-workspace\clock_gating_with_muller_c\clock_gating_with_muller_c.cir
Transient Analysis  Mon Jan 26 16:33:34  2026
--------------------------------------------------------------------------------
Index   time            a8#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.000000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.064000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.192000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.448000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
12	1.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
13	2.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
14	3.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
15	4.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
16	5.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
17	6.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
18	7.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
19	8.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
20	9.960000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
21	1.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
22	1.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
23	1.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
24	1.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
25	1.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
26	1.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
27	1.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
28	1.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
29	1.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
30	1.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
31	2.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
32	2.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
33	2.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
34	2.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
35	2.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
36	2.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
37	2.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
38	2.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
39	2.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
40	2.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
41	3.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
42	3.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
43	3.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
44	3.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
45	3.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
46	3.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
47	3.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
48	3.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
49	3.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
50	3.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
51	4.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
52	4.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
53	4.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
54	4.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a8#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	4.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
56	4.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
57	4.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
58	4.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
59	4.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
60	4.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
61	5.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
62	5.100000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
63	5.108000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
64	5.124000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
65	5.156000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
66	5.200000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
67	5.206400e-07	0.000000e+00	0.000000e+00	0.000000e+00	
68	5.219200e-07	0.000000e+00	0.000000e+00	0.000000e+00	
69	5.244800e-07	0.000000e+00	0.000000e+00	0.000000e+00	
70	5.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
71	5.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
72	5.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
73	5.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
74	5.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
75	5.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
76	5.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
77	5.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
78	6.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
79	6.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
80	6.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
81	6.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
82	6.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
83	6.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
84	6.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
85	6.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
86	6.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
87	6.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
88	7.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
89	7.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
90	7.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
91	7.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
92	7.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
93	7.500000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
94	7.508000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
95	7.524000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
96	7.556000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
97	7.600000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
98	7.606400e-07	0.000000e+00	0.000000e+00	0.000000e+00	
99	7.619200e-07	0.000000e+00	0.000000e+00	0.000000e+00	
100	7.644800e-07	0.000000e+00	0.000000e+00	0.000000e+00	
101	7.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
102	7.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
103	7.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
104	7.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
105	8.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
106	8.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
107	8.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
108	8.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
109	8.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
110	8.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
111	8.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
112	8.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a8#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	8.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
114	8.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
115	9.096000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
116	9.196000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
117	9.296000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
118	9.396000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
119	9.496000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
120	9.596000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
121	9.696000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
122	9.796000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
123	9.896000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
124	9.996000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
125	1.000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
126	1.000800e-06	0.000000e+00	0.000000e+00	0.000000e+00	
127	1.002400e-06	0.000000e+00	0.000000e+00	0.000000e+00	
128	1.005600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
129	1.010000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
130	1.010640e-06	0.000000e+00	0.000000e+00	0.000000e+00	
131	1.011920e-06	0.000000e+00	0.000000e+00	0.000000e+00	
132	1.014480e-06	0.000000e+00	0.000000e+00	0.000000e+00	
133	1.019600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
134	1.029600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
135	1.039600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
136	1.049600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
137	1.055400e-06	0.000000e+00	0.000000e+00	0.000000e+00	
138	1.055500e-06	0.000000e+00	0.000000e+00	0.000000e+00	
139	1.055700e-06	0.000000e+00	0.000000e+00	0.000000e+00	
140	1.056100e-06	0.000000e+00	0.000000e+00	0.000000e+00	
141	1.056400e-06	0.000000e+00	0.000000e+00	0.000000e+00	
142	1.056480e-06	0.000000e+00	0.000000e+00	0.000000e+00	
143	1.056640e-06	0.000000e+00	0.000000e+00	0.000000e+00	
144	1.056960e-06	0.000000e+00	0.000000e+00	0.000000e+00	
145	1.057600e-06	0.000000e+00	0.000000e+00	0.000000e+00	
146	1.058880e-06	0.000000e+00	0.000000e+00	0.000000e+00	
147	1.061440e-06	0.000000e+00	0.000000e+00	0.000000e+00	
148	1.066560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
149	1.076560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
150	1.086560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
151	1.096560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
152	1.106560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
153	1.116560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
154	1.126560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
155	1.136560e-06	0.000000e+00	0.000000e+00	0.000000e+00	
